title,price,area,rooms,url,city,address,district
mieszkanie 135m2 podzielone na dwa niezależne,1300000,135.28,4,https://www.otodom.pl/pl/oferta/mieszkanie-135m2-podzielone-na-dwa-niezalezne-ID4u29J,Opole,ul. Niemodlińska ,Nadodrze
Nieruchomość na mieszkania w ścisłym centrum,2000000,260,8,https://www.otodom.pl/pl/oferta/nieruchomosc-na-mieszkania-w-scislym-centrum-ID4u29I,Opole,no address,Stare Miasto
Ozimska Centrum parter możliwość wielu pokoi,750000,118,4,https://www.otodom.pl/pl/oferta/ozimska-centrum-parter-mozliwosc-wielu-pokoi-ID4u29F,Opole,ul. Ozimska ,Stare Miasto
Mieszkanie na sprzedaż,739000,66.3,3,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ID4u29y,Opole,ul. Krzemieniecka ,Kolonia Gosławicka
Mieszkanie w Centrum Opola,990000,137.61,5,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-opola-ID4u29w,Opole,no address,Stare Miasto
Mieszkanie w stylowej kamienicy,649000,69.37,2,https://www.otodom.pl/pl/oferta/mieszkanie-w-stylowej-kamienicy-ID4u29p,Opole,no address,Stare Miasto
"Kawalerka z antresolą 35.98m2, Gratis klimatyzacja",410000,35.98,1,https://www.otodom.pl/pl/oferta/kawalerka-z-antresola-35-98m2-gratis-klimatyzacja-ID4u0na,Opole,ul. 1 Maja ,Śródmieście
Duże atrakcjne  mieszkanie w samym Centrum Opola.,850000,146.6,5,https://www.otodom.pl/pl/oferta/duze-atrakcjne-mieszkanie-w-samym-centrum-opola-ID4u0ml,Opole,no address,Stare Miasto
Mieszkanie z możliwością przekształcenia na biuro,430000,49.08,2,https://www.otodom.pl/pl/oferta/mieszkanie-z-mozliwoscia-przeksztalcenia-na-biuro-ID4u0m4,Opole,no address,Stare Miasto
Apartament z ogródkiem i miejscem postpjowym,751000,68.24,3,https://www.otodom.pl/pl/oferta/apartament-z-ogrodkiem-i-miejscem-postpjowym-ID4u0lY,Opole,ul. Tadeusza Rejtana ,Śródmieście
Do sprzedaży dwupokojowe w centrum,449000,39,2,https://www.otodom.pl/pl/oferta/do-sprzedazy-dwupokojowe-w-centrum-ID4u0kb,Opole,no address,Stare Miasto
3 pok w Centrum z windą i miejscem parkingowym,593750,62.5,3,https://www.otodom.pl/pl/oferta/3-pok-w-centrum-z-winda-i-miejscem-parkingowym-ID4u0jP,Opole,ul. ks. Hugona Kołłątaja ,Stare Miasto
Mieszkanie 3-pok na nowym ZWM-ie,389000,50.21,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-na-nowym-zwm-ie-ID4u0jM,Opole,ul. Szarych Szeregów ,Armii Krajowej
"Rozkładowe, blisko centrum ul. Wrocławska",525000,58.7,3,https://www.otodom.pl/pl/oferta/rozkladowe-blisko-centrum-ul-wroclawska-ID4tip8,Opole,ul. Wrocławska ,Nadodrze
Luksusowy apartament gotowy do zamieszkania!,940000,47,2,https://www.otodom.pl/pl/oferta/luksusowy-apartament-gotowy-do-zamieszkania-ID4tV29,Opole,ul. Feliksa Nowowiejskiego ,Zaodrze
"Nowe, przytulne mieszkanie z ogrodem",339000,38.54,2,https://www.otodom.pl/pl/oferta/nowe-przytulne-mieszkanie-z-ogrodem-ID4tRFD,Opole,no address,Groszowice
"Mieszkanie 41 m2, 2 pok. z balkonem",420000,49.49,3,https://www.otodom.pl/pl/oferta/mieszkanie-41-m2-2-pok-z-balkonem-ID4tRpG,Opole,no address,Groszowice
Mieszkanie w centrum Opola - obok Uniwersytetu,480000,67,4,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-opola-obok-uniwersytetu-ID4tPMz,Opole,ul. Oleska ,Stare Miasto
"Mieszkanie 2 pok., taras, parter - Szczepanowice",724087,66.43,3,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-taras-parter-szczepanowice-ID4tPUW,Opole,no address,Szczepanowice - Wójtowa Wieś
Nowe mieszkanie na sprzedaż,540900,41,2,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-na-sprzedaz-ID4tO6D,Opole,no address,Chmielowice
Nowe i wygodne mieszkanie z ogrodem,723106,66.34,4,https://www.otodom.pl/pl/oferta/nowe-i-wygodne-mieszkanie-z-ogrodem-ID4tO6y,Opole,no address,Szczepanowice - Wójtowa Wieś
Przytulny apartament - Stawowa,451724,37.96,2,https://www.otodom.pl/pl/oferta/przytulny-apartament-stawowa-ID4tO6p,Opole,no address,Szczepanowice - Wójtowa Wieś
"Przytulne, wygodne blisko C.H. Solaris",650000,75.3,3,https://www.otodom.pl/pl/oferta/przytulne-wygodne-blisko-c-h-solaris-ID4tMlL,Opole,ul. Henryka Sienkiewicza ,Stare Miasto
Centrum 3 pokoje - po remoncie,699000,72,3,https://www.otodom.pl/pl/oferta/centrum-3-pokoje-po-remoncie-ID4tLPz,Opole,no address,Stare Miasto
Nowa inwestycja - szeregówki przy ulicy Barona,777602,94.76,4,https://www.otodom.pl/pl/oferta/nowa-inwestycja-szeregowki-przy-ulicy-barona-ID4tLy9,Opole,ul. Józefa Barona ,Szczepanowice - Wójtowa Wieś
Sprzedaż 2 pokojowe mieszkanie Opole Wyspa Pasieka,395000,38.67,2,https://www.otodom.pl/pl/oferta/sprzedaz-2-pokojowe-mieszkanie-opole-wyspa-pasieka-ID4tKmV,Opole,no address,Stare Miasto
Nowoczesne 4 pokojowe mieszkanie 69 m2 z balkonem,479000,69,3,https://www.otodom.pl/pl/oferta/nowoczesne-4-pokojowe-mieszkanie-69-m2-z-balkonem-ID4tJjq,Opole,no address,Stare Miasto
Mieszkanie na sprzedaż  w Centrum Opola,450000,49.98,2,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-w-centrum-opola-ID4tGc9,Opole,no address,Stare Miasto
"Nowe, wykończone,z ogródkiem, klimą i komórką lok.",499000,34.53,2,https://www.otodom.pl/pl/oferta/nowe-wykonczone-z-ogrodkiem-klima-i-komorka-lok-ID4tDZS,Opole,no address,Kolonia Gosławicka
Mieszkanie Na Pasiece Z Balkonem,459000,46.2,3,https://www.otodom.pl/pl/oferta/mieszkanie-na-pasiece-z-balkonem-ID4sxTr,Opole,no address,Stare Miasto
3-pokoje na Wyspie Pasieka/Centrum/balkon,459000,46.2,3,https://www.otodom.pl/pl/oferta/3-pokoje-na-wyspie-pasieka-centrum-balkon-ID4tyGJ,Opole,ul. Odrowążów ,Stare Miasto
Nowy apartament z tarasem 65m2. 3 pokoje.,640074,59.82,3,https://www.otodom.pl/pl/oferta/nowy-apartament-z-tarasem-65m2-3-pokoje-ID4u2c8,Opole,ul. Stawowa ,Szczepanowice - Wójtowa Wieś
3-pokoje na osiedlu Malinka w Opolu/balkon/,479000,66,3,https://www.otodom.pl/pl/oferta/3-pokoje-na-osiedlu-malinka-w-opolu-balkon-ID4tyGK,Opole,ul. Piotrkowska ,Malinka
Na sprzedaż apartament 2 pok/garaż/taras/gotowy!,590000,46.51,2,https://www.otodom.pl/pl/oferta/na-sprzedaz-apartament-2-pok-garaz-taras-gotowy-ID4txWI,Opole,no address,Malinka
Mieszkanie w Centrum - 153m!,1180000,153,5,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-153m-ID4tsfF,Opole,no address,Stare Miasto
Piękny apartament vis a vis CH Solaris. I piętro. 2 miejsca postojowe!,649000,58.17,3,https://www.otodom.pl/pl/oferta/piekny-apartament-vis-a-vis-ch-solaris-i-pietro-2-miejsca-postojowe-ID4qP7e,Opole,ul. Władysława Reymonta ,Stare Miasto
"Mieszkanie, 46,80 m², Opole",430000,46.8,3,https://www.otodom.pl/pl/oferta/mieszkanie-46-80-m-opole-ID4tj11,Opole,no address,Śródmieście
OKAZJA. 2 pokoje z osobną kuchnią. Śródmieście.,314000,32,2,https://www.otodom.pl/pl/oferta/okazja-2-pokoje-z-osobna-kuchnia-srodmiescie-ID4tiTu,Opole,no address,Śródmieście
Kolonia Gosławicka - 3 pokojowe w niskim bloku,548000,65,3,https://www.otodom.pl/pl/oferta/kolonia-goslawicka-3-pokojowe-w-niskim-bloku-ID4tgJG,Opole,ul. Kaliska ,Malinka
Na sprzedaż mieszkanie 2 pok. z balkonem Nowy Zwm,460000,47.85,2,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-2-pok-z-balkonem-nowy-zwm-ID4t8Wf,Opole,no address,Armii Krajowej
"Dwupokojowe z balkonem, IIp, 44m2, Kol. Gosławicka",509220,44.28,2,https://www.otodom.pl/pl/oferta/dwupokojowe-z-balkonem-iip-44m2-kol-goslawicka-ID4t6w0,Opole,no address,Kolonia Gosławicka
2-pokojowe mieszkanie na parter Os. Zwm+ Balkon,449999,48,2,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-parter-os-zwm-balkon-ID4t5PV,Opole,no address,Stare Miasto
Piękna kamienica. I piętro. Niski czynsz. Centrum.,719000,76.86,3,https://www.otodom.pl/pl/oferta/piekna-kamienica-i-pietro-niski-czynsz-centrum-ID4sWKd,Opole,ul. Stanisława Dubois ,Śródmieście
3 pokoje na Metalchem- Balkon- Klimatyzacja,480000,64,3,https://www.otodom.pl/pl/oferta/3-pokoje-na-metalchem-balkon-klimatyzacja-ID4sQOx,Opole,ul. Oświęcimska ,Groszowice
"Mieszkanie 3 pokoje, balkon-idealne dla rodziny !!",506999,64.4,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-balkon-idealne-dla-rodziny-ID4sJQY,Opole,ul. Kielecka ,Malinka
2 pokoje w doskonałej lokalizacji Okazja,339000,30,2,https://www.otodom.pl/pl/oferta/2-pokoje-w-doskonalej-lokalizacji-okazja-ID4sFuT,Opole,no address,Stare Miasto
Sprzedaż 2 pok. wysoki standard Opole przy Rynku,510000,43.79,2,https://www.otodom.pl/pl/oferta/sprzedaz-2-pok-wysoki-standard-opole-przy-rynku-ID4sEFH,Opole,no address,Stare Miasto
Opole - Pasieka Dwa Pokoje Bezczynszowe,395000,39.5,2,https://www.otodom.pl/pl/oferta/opole-pasieka-dwa-pokoje-bezczynszowe-ID4sDMu,Opole,ul. Pasieczna ,Stare Miasto
"Opole Śródmieście, 104 m², 5 pokoi, po remoncie.",829000,104,5,https://www.otodom.pl/pl/oferta/opole-srodmiescie-104-m-5-pokoi-po-remoncie-ID4sD48,Opole,no address,Śródmieście
Ciche Mieszkanie W Spokojnej Okolicy,480000,57.4,3,https://www.otodom.pl/pl/oferta/ciche-mieszkanie-w-spokojnej-okolicy-ID4sy0O,Opole,Pruszkowska ,Stare Miasto
Mieszkania na poddaszu/Sródmieście,499000,66.83,2,https://www.otodom.pl/pl/oferta/mieszkania-na-poddaszu-srodmiescie-ID4skrd,Opole,no address,Śródmieście
Trzypokojowe mieszkanie z balkonem,465000,59.33,3,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-z-balkonem-ID4s8LC,Opole,no address,Armii Krajowej
2 Pokoje Z Balkonem,564400,56.44,2,https://www.otodom.pl/pl/oferta/2-pokoje-z-balkonem-ID4s8ot,Opole,ul. Jodłowa ,Kolonia Gosławicka
Mieszkanie inwestycyjne/Kawalerka,338520,26.04,1,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-kawalerka-ID4s7YF,Opole,no address,Śródmieście
2 Pokoje Z Tarasem,590000,59,2,https://www.otodom.pl/pl/oferta/2-pokoje-z-tarasem-ID4s4PK,Opole,ul. Jodłowa ,Kolonia Gosławicka
Na sprzedaż mieszkanie 3 pokoje Zaodrze z balkonem,490000,59,3,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-3-pokoje-zaodrze-z-balkonem-ID4s0Nc,Opole,no address,Nadodrze
"3-pokojowe, 2 balkony, winda - Opole/Szczepanowice",659000,67.12,3,https://www.otodom.pl/pl/oferta/3-pokojowe-2-balkony-winda-opole-szczepanowice-ID4rYUA,Opole,no address,Szczepanowice - Wójtowa Wieś
Piętrowe Mieszkanie W Kamienicy W Śródmieściu,820000,90,4,https://www.otodom.pl/pl/oferta/pietrowe-mieszkanie-w-kamienicy-w-srodmiesciu-ID4rVQ2,Opole,ul. ks. Piotra Ściegiennego ,Nadodrze
Mieszkanie w nowym budownictwie+ m.postojowe,762800,63.84,3,https://www.otodom.pl/pl/oferta/mieszkanie-w-nowym-budownictwie-m-postojowe-ID4rVuR,Opole,ul. Tarnopolska ,Gosławice
Przestronne Mieszanie W Kamienicy W Centrum,580000,71,3,https://www.otodom.pl/pl/oferta/przestronne-mieszanie-w-kamienicy-w-centrum-ID4rW1j,Opole,ul. 1 Maja ,Śródmieście
Centrum - Przestrzenne 4 pokoje z widokiem,730000,97,4,https://www.otodom.pl/pl/oferta/centrum-przestrzenne-4-pokoje-z-widokiem-ID4rTso,Opole,no address,Stare Miasto
Opole – 3-pok. bezczynszowe z ogrodem,639000,68.63,3,https://www.otodom.pl/pl/oferta/opole-3-pok-bezczynszowe-z-ogrodem-ID4rIad,Opole,no address,Chabry
"Mieszkanie, 49,01 m², Opole",405000,49.01,2,https://www.otodom.pl/pl/oferta/mieszkanie-49-01-m-opole-ID4rArS,Opole,ul. Stanisława Spychalskiego ,Nadodrze
"Mieszkanie, 72,58 m², Opole",513000,72.58,3,https://www.otodom.pl/pl/oferta/mieszkanie-72-58-m-opole-ID4ruzV,Opole,ul. 1 Maja ,Śródmieście
"Opole, mieszkanie 3 pok. atrakcyjna lokalizacja",490000,61,3,https://www.otodom.pl/pl/oferta/opole-mieszkanie-3-pok-atrakcyjna-lokalizacja-ID4rt7x,Opole,no address,Armii Krajowej
Mieszkanie w kamienicy Opole/Śródmieście,499000,65,2,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-opole-srodmiescie-ID4rq39,Opole,ul. Kośnego ,Śródmieście
Wyspa Pasieka stylowa kamienica!!!,789000,113.49,3,https://www.otodom.pl/pl/oferta/wyspa-pasieka-stylowa-kamienica-ID4rdgU,Opole,no address,Nadodrze
Bardzo Duże Mieszkanie W Centrum,850000,146,5,https://www.otodom.pl/pl/oferta/bardzo-duze-mieszkanie-w-centrum-ID4qTTS,Opole,ul. Reymonta ,Stare Miasto
3-pokoje na osiedlu Malinka w Opolu/balkon/,479000,66,3,https://www.otodom.pl/pl/oferta/3-pokoje-na-osiedlu-malinka-w-opolu-balkon-ID4tyGK,Opole,ul. Piotrkowska ,Malinka
Mieszkanie 106 m2 Parter ! Śródmieście !!,750000,106,4,https://www.otodom.pl/pl/oferta/mieszkanie-106-m2-parter-srodmiescie-ID4qdZg,Opole,no address,Śródmieście
Dwupokojowe mieszkanie po remoncie w Opolu,479000,45.38,2,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-po-remoncie-w-opolu-ID4qFGV,Opole,no address,Śródmieście
Na sprzedaż Apartament w Centrum Opola,1299000,94.08,3,https://www.otodom.pl/pl/oferta/na-sprzedaz-apartament-w-centrum-opola-ID4qyJ1,Opole,no address,Stare Miasto
Apartament z pompą ciepła - Gosławice!,605000,58.92,3,https://www.otodom.pl/pl/oferta/apartament-z-pompa-ciepla-goslawice-ID4nyCE,Opole,ul. Skrajna ,Gosławice
"Centrum, kawalerka z klimą i wyposażeniem",410000,36,1,https://www.otodom.pl/pl/oferta/centrum-kawalerka-z-klima-i-wyposazeniem-ID4oMrX,Opole,ul. 1 Maja ,Stare Miasto
Mieszkanie z wyjątkowym widokiem,419000,46.8,3,https://www.otodom.pl/pl/oferta/mieszkanie-z-wyjatkowym-widokiem-ID4pYjY,Opole,ul. Jakuba Kani ,Śródmieście
Sprzedaż luksusowy apartament 3 pok. Opole Pasieka,899000,89.39,3,https://www.otodom.pl/pl/oferta/sprzedaz-luksusowy-apartament-3-pok-opole-pasieka-ID4pK9i,Opole,no address,Nowa Wieś Królewska
2 pokoje  - Centrum - Nowa cena,430000,49.08,2,https://www.otodom.pl/pl/oferta/2-pokoje-centrum-nowa-cena-ID4pE5C,Opole,no address,Stare Miasto
Mieszkanie 4 pokoje 96 m2 umeblowane Śródmieście,750000,96,4,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-96-m2-umeblowane-srodmiescie-ID4pnPy,Opole,no address,Śródmieście
Komfortowy apartament w wysokim standardzie. Podwójny garaż.,739000,53.38,2,https://www.otodom.pl/pl/oferta/komfortowy-apartament-w-wysokim-standardzie-podwojny-garaz-ID4oUui,Opole,Rozmarynowa ,Kolonia Gosławicka
Na sprzedaż mieszkanie 2 pok. w samym rynku!,450000,50,2,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-2-pok-w-samym-rynku-ID4pC24,Opole,no address,Stare Miasto
Sprzedaż 3 pokojowe z antresolą Opole Śródmieście,599000,74.56,3,https://www.otodom.pl/pl/oferta/sprzedaz-3-pokojowe-z-antresola-opole-srodmiescie-ID4pafI,Opole,no address,Śródmieście
"Mieszkanie, 67 m², Opole",939000,67,3,https://www.otodom.pl/pl/oferta/mieszkanie-67-m-opole-ID4oZla,Opole,ul. Szymona Koszyka ,Zaodrze
Na sprzedaż M3/Gosławice/Błonia Politechniki/ZWM,604519.2,58.92,3,https://www.otodom.pl/pl/oferta/na-sprzedaz-m3-goslawice-blonia-politechniki-zwm-ID4o4hw,Opole,no address,Gosławice
"Mieszkanie, 72 m², Opole",480000,72,4,https://www.otodom.pl/pl/oferta/mieszkanie-72-m-opole-ID4nXop,Opole,ul. 1 Maja ,Śródmieście
"Mieszkanie, 71,80 m², Opole",570000,71.8,3,https://www.otodom.pl/pl/oferta/mieszkanie-71-80-m-opole-ID4nzau,Opole,"ul. Batalionu ""Zośka"" ",Armii Krajowej
Komfortowy apartament z tarasem i piękną panoramą!,949000,86,3,https://www.otodom.pl/pl/oferta/komfortowy-apartament-z-tarasem-i-piekna-panorama-ID4mrXC,Opole,no address,Półwieś
Mieszkanie w centrum Opola/Idealne pod działalność,795000,105,5,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-opola-idealne-pod-dzialalnosc-ID4f40v,Opole,no address,Stare Miasto
"Mieszkanie, 140 m², Opole",1600000,140,4,https://www.otodom.pl/pl/oferta/mieszkanie-140-m-opole-ID472k9,Opole,ul. Cieszyńska ,Malinka
Mieszkanie 106 m2 Parter ! Śródmieście !!,750000,106,4,https://www.otodom.pl/pl/oferta/mieszkanie-106-m2-parter-srodmiescie-ID4qdZg,Opole,no address,Śródmieście
