title,price,area,rooms,url,city,address,district
3 pokoje rozkładowe obok Uniwersytetu !,449000,47.9,3,https://www.otodom.pl/pl/oferta/3-pokoje-rozkladowe-obok-uniwersytetu-ID4vSk4,Toruń,no address,Bydgoskie Przedmieście
Mieszkanie/biuro parter Słoneczne Tarasy,749000,65,2,https://www.otodom.pl/pl/oferta/mieszkanie-biuro-parter-sloneczne-tarasy-ID4vSdK,Toruń,ul. Ludwika Waryńskiego ,Jakubskie Przedmieście
"Apartament premium dla pary, Toruń Centrum",970000,72,2,https://www.otodom.pl/pl/oferta/apartament-premium-dla-pary-torun-centrum-ID4vSdJ,Toruń,no address,Jakubskie Przedmieście
Mieszkanie w kamienicy po kapitalnym remoncie,1499000,195.88,5,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-po-kapitalnym-remoncie-ID4sthn,Toruń,no address,Bydgoskie Przedmieście
Nowe mieszkanie 3 pokoje/winda/garaż,605280,62.4,3,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-3-pokoje-winda-garaz-ID4woV8,Toruń,no address,Bielawy
Apartament na sprzedaż - wysoki standard 2 pokoje,570000,45.74,2,https://www.otodom.pl/pl/oferta/apartament-na-sprzedaz-wysoki-standard-2-pokoje-ID4vS6I,Toruń,no address,Chełmińskie Przedmieście
2-pokojowe Stawki z garażem ogródek 60m,570000,49.69,2,https://www.otodom.pl/pl/oferta/2-pokojowe-stawki-z-garazem-ogrodek-60m-ID4vRX4,Toruń,ul. Zielona ,Stawki
2-pokojowe mieszkanie 38m2 + ogródek,no price,38.87,2,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-ogrodek-ID4uEyx,Toruń,ul. Jana Heweliusza ,Wrzosy
Sobieskiego 29 | mieszkanie 3-pok. | S.02.11,no price,57.3,3,https://www.otodom.pl/pl/oferta/sobieskiego-29-mieszkanie-3-pok-s-02-11-ID4ryNE,Toruń,ul. Jana Sobieskiego ,Jakubskie Przedmieście
Grasera 12 | apartament 3-pok. | M08,no price,54.88,3,https://www.otodom.pl/pl/oferta/grasera-12-apartament-3-pok-m08-ID4tT5A,Toruń,ul. Grasera 12/Strobanda 14,Wrzosy
1-pokojowy apartament inwestycyjny 27m2 + balkon,no price,27.32,1,https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-27m2-balkon-ID4vFPl,Toruń,ul. Grudziądzka ,Koniuchy
"2-pokoje, 39,32m², nowe - gotowe do wprowadzenia!",520000,39.32,2,https://www.otodom.pl/pl/oferta/2-pokoje-39-32m-nowe-gotowe-do-wprowadzenia-ID4vDQZ,Toruń,no address,Jakubskie Przedmieście
Mieszkanie Fałata UMK Osiedle Sztuk Pięknych,719000,62.5,3,https://www.otodom.pl/pl/oferta/mieszkanie-falata-umk-osiedle-sztuk-pieknych-ID4vgfA,Toruń,ul. Juliana Fałata ,Bydgoskie Przedmieście
"Poszukiwany rozkład, równe pokoje, Skarpa, loggia,",499000,61.13,3,https://www.otodom.pl/pl/oferta/poszukiwany-rozklad-rowne-pokoje-skarpa-loggia-ID4vROz,Toruń,no address,Stare Miasto
Sprzedam mieszkanie 2-pokoje na Skarpie Toruń -cena do negocjacji,389000,48.7,2,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pokoje-na-skarpie-torun-cena-do-negocjacji-ID4vDIV,Toruń,no address,Na Skarpie
"Sprzedam mieszkanie, Mokre 48,02 m2, bez pośredników",455000,48.02,3,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-mokre-48-02-m2-bez-posrednikow-ID4vRKi,Toruń,ul. Tadeusza Kościuszki ,Mokre
"Nowe Mieszkanie Jar, 47 m2, 2 pok., parter, ogródek 21,57 m2",649000,46.76,2,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-jar-47-m2-2-pok-parter-ogrodek-21-57-m2-ID4vRJF,Toruń,ul. Henryka Strobanda ,Wrzosy
Mieszkanie 2 pokojowe Konopackich Jakubskie Przedmieście wyremontowane,489000,54.6,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-konopackich-jakubskie-przedmiescie-wyremontowane-ID4vDIa,Toruń,ul. Konopackich ,Jakubskie Przedmieście
Osiedle Maureska,no price,,unknown number of rooms,https://www.otodom.pl/pl/oferta/osiedle-maureska-ID4ucnP,Toruń,ul. Konrada Grasera ,Wrzosy
Mieszkanie,675000,78,3,https://www.otodom.pl/pl/oferta/mieszkanie-ID4vfB4,Toruń,no address,Chełmińskie Przedmieście
Nowe piękne mieszkanie Jar Ogródek Harmonia FILM,649000,47,2,https://www.otodom.pl/pl/oferta/nowe-piekne-mieszkanie-jar-ogrodek-harmonia-film-ID4vRBJ,Toruń,no address,Wrzosy
Sobieskiego 29 | mieszkanie 2-pok. | S.01.04,no price,46.81,2,https://www.otodom.pl/pl/oferta/sobieskiego-29-mieszkanie-2-pok-s-01-04-ID4ryND,Toruń,ul. Jana Sobieskiego ,Jakubskie Przedmieście
Grasera 12 | apartament 2-pok. | M06,no price,42.85,2,https://www.otodom.pl/pl/oferta/grasera-12-apartament-2-pok-m06-ID4tT5z,Toruń,ul. Grasera 12/Strobanda 14,Wrzosy
Vinea-Mieszkanie z widokiem na Wisłę,1205000,78,4,https://www.otodom.pl/pl/oferta/vinea-mieszkanie-z-widokiem-na-wisle-ID4wF9j,Toruń,no address,Winnica
"Mieszkanie 40m2, gotowe do zamieszkania",360000,40,2,https://www.otodom.pl/pl/oferta/mieszkanie-40m2-gotowe-do-zamieszkania-ID4vf24,Toruń,ul. Ignacego Łyskowskiego ,Rubinkowo
Mieszkanie 3 Pokoje | Blisko centrum,529978,49.49,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-blisko-centrum-ID4vzsp,Toruń,ul. Targowa ,Jakubskie Przedmieście
Okazja. Przestronne 3 pokoje + kuchnio-jadalnia + ... !,790000,72,3,https://www.otodom.pl/pl/oferta/okazja-przestronne-3-pokoje-kuchnio-jadalnia-ID4vRoW,Toruń,ul. Ludwika Rydygiera ,Rubinkowo
Słoneczne mieszkanie w centrum Torunia 2 duże pokoje 53 m2 do remontu,384999,52.9,2,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-w-centrum-torunia-2-duze-pokoje-53-m2-do-remontu-ID4vDaz,Toruń,ul. Odrodzenia ,Chełmińskie Przedmieście
2 pokojowe mieszkanie na Bydgoskim Przedmieściu!,285000,37.31,2,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-bydgoskim-przedmiesciu-ID4wtsW,Toruń,ul. Marii Konopnickiej ,Bydgoskie Przedmieście
3-pokojowe |balkon | do negocjacji,440000,52,3,https://www.otodom.pl/pl/oferta/3-pokojowe-balkon-do-negocjacji-ID4vBbr,Toruń,no address,Chełmińskie Przedmieście
"Mieszkanie, 61 m², Toruń",630000,61,3,https://www.otodom.pl/pl/oferta/mieszkanie-61-m-torun-ID4vLyi,Toruń,szosa Chełmińska ,Chełmińskie Przedmieście
"Gotowe do wprowadzenia, loggia, winda, Na Skarpie",470000,48.72,2,https://www.otodom.pl/pl/oferta/gotowe-do-wprowadzenia-loggia-winda-na-skarpie-ID4vN5f,Toruń,ul. Ligi Polskiej ,Na Skarpie
"Trzy pokoje, Blok, Podgórze!",499000,48.19,3,https://www.otodom.pl/pl/oferta/trzy-pokoje-blok-podgorze-ID4vRnA,Toruń,ul. Okólna ,Podgórz
Piekne Duże Mieszkanie 128m2 przy Sądzie Rejonowym,999999,128,4,https://www.otodom.pl/pl/oferta/piekne-duze-mieszkanie-128m2-przy-sadzie-rejonowym-ID4vD4a,Toruń,no address,Mokre
Nowe! Cztery pokoje + garderoba! 4 Pory Roku,710000,66,4,https://www.otodom.pl/pl/oferta/nowe-cztery-pokoje-garderoba-4-pory-roku-ID4vRm5,Toruń,Cztery Pory Roku ,Stawki
"Mieszkanie 45 m2, 2 pokoje, cegła, Podgórz",319000,44.86,2,https://www.otodom.pl/pl/oferta/mieszkanie-45-m2-2-pokoje-cegla-podgorz-ID4wi4y,Toruń,ul. Urzędnicza 4-8 ,Podgórz
"3 pokoje, kuchnia, garderoba, garaż i komórka",699000,65,3,https://www.otodom.pl/pl/oferta/3-pokoje-kuchnia-garderoba-garaz-i-komorka-ID4vHsB,Toruń,no address,Bydgoskie Przedmieście
"Rybaki, przy parku, 65m2, możliwość 3 pokoi",499000,65,2,https://www.otodom.pl/pl/oferta/rybaki-przy-parku-65m2-mozliwosc-3-pokoi-ID4vHsy,Toruń,no address,Rybaki
"Kawalerka na Jarze, garaż i schowek w cenie",400000,30.4,1,https://www.otodom.pl/pl/oferta/kawalerka-na-jarze-garaz-i-schowek-w-cenie-ID4wUuK,Toruń,ul. Jana Michała Hubego ,Wrzosy
Hit dla Rodziny - 4 pokoje - Niski blok,599000,72.25,4,https://www.otodom.pl/pl/oferta/hit-dla-rodziny-4-pokoje-niski-blok-ID4vQDu,Toruń,ul. Hugona Kołłątaja ,Chełmińskie Przedmieście
"Nowe, wykończone 4-POKOJOWE MIESZKANIE Z OGRODEM na osiedlu JAR-Toruń",787500,63,4,https://www.otodom.pl/pl/oferta/nowe-wykonczone-4-pokojowe-mieszkanie-z-ogrodem-na-osiedlu-jar-torun-ID4vR8w,Toruń,ul. Henryka Strobanda ,Wrzosy
Sprzedam mieszkanie na Skarpie !,440000,48,2,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-na-skarpie-ID4vdJY,Toruń,ul. Leonida Teligi ,Na Skarpie
Apartament na Winnicy z balkonem!,449000,36.86,2,https://www.otodom.pl/pl/oferta/apartament-na-winnicy-z-balkonem-ID4vQWZ,Toruń,no address,Jakubskie Przedmieście
Mieszkanie 2pokojowe 38m2 Toruń Centrum wyposażone,515000,37.76,2,https://www.otodom.pl/pl/oferta/mieszkanie-2pokojowe-38m2-torun-centrum-wyposazone-ID4wgrI,Toruń,ul. Polskiego Czerwonego Krzyża 5,Mokre
Mieszkanie,675000,78,3,https://www.otodom.pl/pl/oferta/mieszkanie-ID4vfB4,Toruń,no address,Chełmińskie Przedmieście
Kordeckiego z loggią i miejscem postojowym.,400000,44.5,2,https://www.otodom.pl/pl/oferta/kordeckiego-z-loggia-i-miejscem-postojowym-ID4t0pO,Toruń,no address,Mokre
Pierwsze Piętro Z Loggią.,455000,58,3,https://www.otodom.pl/pl/oferta/pierwsze-pietro-z-loggia-ID4wZXo,Toruń,no address,Chełmińskie Przedmieście
"Mieszkanie ze strychem do remontu, 68,5 m2*ogród",260000,68.56,2,https://www.otodom.pl/pl/oferta/mieszkanie-ze-strychem-do-remontu-68-5-m2ogrod-ID4vKRM,Toruń,ul. Wyrzyska ,Podgórz
Osiedle Zieleniec W świetnej Cenie! Film,529000,59.3,3,https://www.otodom.pl/pl/oferta/osiedle-zieleniec-w-swietnej-cenie-film-ID4wxu7,Toruń,no address,Bydgoskie Przedmieście
Dwustronne 3 Niezależne Pokoje/Balkon / Blok /Film,399000,48,3,https://www.otodom.pl/pl/oferta/dwustronne-3-niezalezne-pokoje-balkon-blok-film-ID4uJLP,Toruń,ul. Legionów ,Chełmińskie Przedmieście
Kompaktowe-funkcjonalne-3 pokoje-gotowe do wejścia,429000,43.2,3,https://www.otodom.pl/pl/oferta/kompaktowe-funkcjonalne-3-pokoje-gotowe-do-wejscia-ID4vQn7,Toruń,ul. Przy Kaszowniku ,Mokre
"Cisza, zieleń i przestrzeń – 3 pokoje na Wrzosach!",485000,56.6,3,https://www.otodom.pl/pl/oferta/cisza-zielen-i-przestrzen-3-pokoje-na-wrzosach-ID4vQmT,Toruń,ul. Chabrowa ,Wrzosy
Odbiór w lipcu/3km do Starówki/obok autobus,369893,39,2,https://www.otodom.pl/pl/oferta/odbior-w-lipcu-3km-do-starowki-obok-autobus-ID4vs6T,Toruń,no address,Stare Miasto
Komfortowe mieszkanie w cichej okolicy Rubinkowa,448000,57.9,3,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-w-cichej-okolicy-rubinkowa-ID4vQjp,Toruń,ul. Franciszka Tadeusza Rakowicza ,Rubinkowo
"47,03 m2, 2 pokoje, balkon, pełne wyposażenie!",469000,47.03,2,https://www.otodom.pl/pl/oferta/47-03-m2-2-pokoje-balkon-pelne-wyposazenie-ID4vQhI,Toruń,ul. Poznańska ,Glinki
Osiedle Maureska | mieszkanie 2-pok. | D.48,no price,35.82,2,https://www.otodom.pl/pl/oferta/osiedle-maureska-mieszkanie-2-pok-d-48-ID4waZ6,Toruń,ul. Konrada Grasera ,Wrzosy
"Mieszkanie 2-pokojowe, Rubinkowo I – 325 000,00zł",325000,40,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-rubinkowo-i-325-000-00zl-ID4vKQt,Toruń,no address,Rubinkowo
Polecam ! Dobra cena! Lokalizacja!!,419000,61,3,https://www.otodom.pl/pl/oferta/polecam-dobra-cena-lokalizacja-ID4vCou,Toruń,no address,Rubinkowo
Zachwycające Nowoczesne - 3 Pokoje Rubinkowo,494000,49,3,https://www.otodom.pl/pl/oferta/zachwycajace-nowoczesne-3-pokoje-rubinkowo-ID4vKY7,Toruń,no address,Rubinkowo
"Inwestycja przy Umk, 3 pokoje",380000,49.02,3,https://www.otodom.pl/pl/oferta/inwestycja-przy-umk-3-pokoje-ID4vQaf,Toruń,no address,Bydgoskie Przedmieście
"Cegła 50m2, parter gotowe do zamieszkania!",325000,51.15,2,https://www.otodom.pl/pl/oferta/cegla-50m2-parter-gotowe-do-zamieszkania-ID4vQ8Q,Toruń,no address,Chełmińskie Przedmieście
2 pokojowe mieszkanie na Jarze Bez Prowizji I Pcc,485000,39.39,2,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-jarze-bez-prowizji-i-pcc-ID4vPB0,Toruń,ul. Henryka Strobanda ,Wrzosy
Sprzedam mieszkanie 2 pokojowe,329000,69.74,2,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pokojowe-ID4vPpx,Toruń,ul. Łódzka ,Stawki
"85 m2, Toruń, Bielawy, dwupoziomowe",799000,85.54,4,https://www.otodom.pl/pl/oferta/85-m2-torun-bielawy-dwupoziomowe-ID4vPkm,Toruń,ul. Dojazd ,Bielawy
"Nad Strugą, 2 pokoje, 36 m2, balkon, piwnica",295000,35.87,2,https://www.otodom.pl/pl/oferta/nad-struga-2-pokoje-36-m2-balkon-piwnica-ID4vPkk,Toruń,ul. Nad Strugą ,Bielawy
"Stawki, cegła, umeblowane",399000,45,2,https://www.otodom.pl/pl/oferta/stawki-cegla-umeblowane-ID4vPi2,Toruń,no address,Stawki
Inwestycyjne 2 pok dla studenta przy Umk 1 piętro,359000,37.73,2,https://www.otodom.pl/pl/oferta/inwestycyjne-2-pok-dla-studenta-przy-umk-1-pietro-ID4vPi4,Toruń,ul. Juliana Fałata ,Bydgoskie Przedmieście
"Gotowe do zamieszkania, centrum, blisko Wsb",327000,34,1,https://www.otodom.pl/pl/oferta/gotowe-do-zamieszkania-centrum-blisko-wsb-ID4vPi0,Toruń,no address,Mokre
Eleganckie 4 pokoje z ogródkiem na Jarze,779000,67.16,4,https://www.otodom.pl/pl/oferta/eleganckie-4-pokoje-z-ogrodkiem-na-jarze-ID4rdcx,Toruń,no address,Wrzosy
Mieszkanie Rubinkowo,319000,40.5,2,https://www.otodom.pl/pl/oferta/mieszkanie-rubinkowo-ID4vP6d,Toruń,no address,Rubinkowo
Nowa cena!!!! 4 pokoje I 73 m2 I Parter I Rubinkowo,475000,73.24,4,https://www.otodom.pl/pl/oferta/nowa-cena-4-pokoje-i-73-m2-i-parter-i-rubinkowo-ID4vcvJ,Toruń,no address,Rubinkowo
"Apartament klasy premium na osiedlu JAR, ul. Hubego",695000,57,3,https://www.otodom.pl/pl/oferta/apartament-klasy-premium-na-osiedlu-jar-ul-hubego-ID4vOVn,Toruń,no address,Stare Miasto
mieszkanie 2 pokoje -53m²-Chełmińskie Przedmieście,325000,53,2,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-53m-chelminskie-przedmiescie-ID4vOHX,Toruń,no address,Chełmińskie Przedmieście
Przestronne mieszkanie 3 pok. w cegle,833000,98,3,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-3-pok-w-cegle-ID4vOBM,Toruń,no address,Chełmińskie Przedmieście
Mieszkanie Starówka Toruń. Idealne na apartament/apartamenty.,790000,105,5,https://www.otodom.pl/pl/oferta/mieszkanie-starowka-torun-idealne-na-apartament-apartamenty-ID4vOBh,Toruń,ul. Żeglarska ,Stare Miasto
Mieszkanie 3 pokoje blisko Centrum,420000,68,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-blisko-centrum-ID4vypi,Toruń,no address,Bydgoskie Przedmieście
Trzy Pokoje - Najpiękniejsze - Centrum - Umk,559000,62.53,3,https://www.otodom.pl/pl/oferta/trzy-pokoje-najpiekniejsze-centrum-umk-ID4vOz3,Toruń,no address,Chełmińskie Przedmieście
Kordeckiego z loggią i miejscem postojowym.,400000,44.5,2,https://www.otodom.pl/pl/oferta/kordeckiego-z-loggia-i-miejscem-postojowym-ID4t0pO,Toruń,no address,Mokre
"Przestronne 71,23 m2, dwustronne z balkonem",589000,71.23,3,https://www.otodom.pl/pl/oferta/przestronne-71-23-m2-dwustronne-z-balkonem-ID4wAwY,Toruń,no address,Mokre
"Dwustronne, Apartamentowiec, Wysoki Standard",699000,62,3,https://www.otodom.pl/pl/oferta/dwustronne-apartamentowiec-wysoki-standard-ID4wL73,Toruń,no address,Koniuchy
"Podgórz, 48,2 M², 2 Pokoje Od Zaraz",350000,48.2,2,https://www.otodom.pl/pl/oferta/podgorz-48-2-m-2-pokoje-od-zaraz-ID4wL76,Toruń,no address,Podgórz
"Bezczynszowe, balkon, ogrodzony teren",329000,48.64,2,https://www.otodom.pl/pl/oferta/bezczynszowe-balkon-ogrodzony-teren-ID4wVcT,Toruń,no address,Stawki
"3 Pokoje idealne pod inwestycje, przy Umk",450000,48.7,3,https://www.otodom.pl/pl/oferta/3-pokoje-idealne-pod-inwestycje-przy-umk-ID4vznJ,Toruń,no address,Bielany
"Idealne dla rodziny, 4 rozkładowe pokoje, balkon",490000,73.2,4,https://www.otodom.pl/pl/oferta/idealne-dla-rodziny-4-rozkladowe-pokoje-balkon-ID4vOfx,Toruń,no address,Rubinkowo
Nowoczesne mieszkanie z garderobą i spiżarnią,899000,82.59,4,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-z-garderoba-i-spizarnia-ID4wWNH,Toruń,no address,Koniuchy
Os. Harmonia | 3 pok. | ostatnie piętro | B6_03_45,no price,52.57,3,https://www.otodom.pl/pl/oferta/os-harmonia-3-pok-ostatnie-pietro-b6-03-45-ID4qmun,Toruń,ul. Konrada Grasera ,Wrzosy
Dwa Pokoje - Jar - Piekne Mieszkanie,547000,48.31,2,https://www.otodom.pl/pl/oferta/dwa-pokoje-jar-piekne-mieszkanie-ID4wgeP,Toruń,no address,Stare Miasto
Prawdziwa perełka przy Teatrze Horzycy,546000,42,2,https://www.otodom.pl/pl/oferta/prawdziwa-perelka-przy-teatrze-horzycy-ID4vNOg,Toruń,no address,Stare Miasto
Nowe wykończone mieszkanie na nowoczesnym osiedlu Naturia,619000,42.44,2,https://www.otodom.pl/pl/oferta/nowe-wykonczone-mieszkanie-na-nowoczesnym-osiedlu-naturia-ID4vNL0,Toruń,ul. Henryka Strobanda ,Wrzosy
"Mieszkanie  51,15m2 w cegle na ul. Czarlińskiego",349000,51.15,2,https://www.otodom.pl/pl/oferta/mieszkanie-51-15m2-w-cegle-na-ul-czarlinskiego-ID4vNFe,Toruń,ul. Leona Czarlińskiego ,Chełmińskie Przedmieście
Nowoczesne mieszkanie Jar Harmonia 0% prowizji,999000,64.59,3,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-jar-harmonia-0-prowizji-ID4vNEo,Toruń,ul. Henryka Strobanda ,Wrzosy
Mokre. Cztery pokoje 75m2,592000,75.4,4,https://www.otodom.pl/pl/oferta/mokre-cztery-pokoje-75m2-ID4vNtD,Toruń,ul. Józefa Wybickiego ,Chełmińskie Przedmieście
Komortowe rodzinne zadbane z loggią,459000,61,3,https://www.otodom.pl/pl/oferta/komortowe-rodzinne-zadbane-z-loggia-ID4wYYj,Toruń,no address,Na Skarpie
"Mieszkanie 4 pokoje, ciche, Rubinkowo II",489900,73.2,4,https://www.otodom.pl/pl/oferta/mieszkanie-4-pokoje-ciche-rubinkowo-ii-ID4vNnW,Toruń,ul. Tymona Niesiołowskiego ,Rubinkowo
Dwa pokoje 38m2,315000,38,2,https://www.otodom.pl/pl/oferta/dwa-pokoje-38m2-ID4vNfv,Toruń,ul. mjr. Henryka Sucharskiego ,Mokre
Mieszkanie 60 m2 4 pokoje ul. Kochanowskiego!,480000,60,4,https://www.otodom.pl/pl/oferta/mieszkanie-60-m2-4-pokoje-ul-kochanowskiego-ID4vAS0,Toruń,ul. Jana Kochanowskiego ,Bydgoskie Przedmieście
"Słoneczne, cegła, z dużym balkonem",375000,39,2,https://www.otodom.pl/pl/oferta/sloneczne-cegla-z-duzym-balkonem-ID4vjef,Toruń,no address,Podgórz
Mieszkanie w kamienicy w Toruniu na ul Parkowej.,399000,65,3,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-w-toruniu-na-ul-parkowej-ID4vecF,Toruń,ul. Parkowa ,Podgórz
Mieszkanie 70 m2 3 pokoje w kamienicy w centrum !,375000,77.32,3,https://www.otodom.pl/pl/oferta/mieszkanie-70-m2-3-pokoje-w-kamienicy-w-centrum-ID4wqUD,Toruń,ul. Warszawska ,Stare Miasto
"Trzy pokoje 60,6 m2 z balkonem na Rubinkowie !",397000,60.6,3,https://www.otodom.pl/pl/oferta/trzy-pokoje-60-6-m2-z-balkonem-na-rubinkowie-ID4v8bn,Toruń,ul. Władysława Dziewulskiego ,Rubinkowo
Mieszkanie 3 pokoje 64 m2 z balkonem na Skarpie!,450000,64,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-64-m2-z-balkonem-na-skarpie-ID4vCQz,Toruń,ul. Leonida Teligi ,Na Skarpie
"Mieszkanie, 48,69 m², Toruń",365000,48.69,2,https://www.otodom.pl/pl/oferta/mieszkanie-48-69-m-torun-ID4vwop,Toruń,szosa Lubicka ,Na Skarpie
31-metrowa kawalerka w bloku z cegły z 2000 roku,292500,30.9,1,https://www.otodom.pl/pl/oferta/31-metrowa-kawalerka-w-bloku-z-cegly-z-2000-roku-ID4wIJ4,Toruń,ul. Janiny Bartkiewiczówny ,Koniuchy
"Jasne, 3-pokojowe dwustronne mieszkanie, 60m2 - Oś. Mokre. Super cena!",439000,60.08,3,https://www.otodom.pl/pl/oferta/jasne-3-pokojowe-dwustronne-mieszkanie-60m2-os-mokre-super-cena-ID4wKA3,Toruń,no address,Mokre
Małachowskiego - Dwa Pokoje - Świetna Oferta,390000,41.95,2,https://www.otodom.pl/pl/oferta/malachowskiego-dwa-pokoje-swietna-oferta-ID4wq7q,Toruń,no address,Chełmińskie Przedmieście
Dwa Pokoje - Centrum Miasta,299000,32.3,2,https://www.otodom.pl/pl/oferta/dwa-pokoje-centrum-miasta-ID4vLVi,Toruń,no address,Chełmińskie Przedmieście
Mieszkanie z widokiem na park bydgoski,820000,82,3,https://www.otodom.pl/pl/oferta/mieszkanie-z-widokiem-na-park-bydgoski-ID4wY0l,Toruń,no address,Bydgoskie Przedmieście
Mieszkanie w kamienicy na Starym Mieście.,510000,37,2,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-na-starym-miescie-ID4v1f9,Toruń,no address,Stare Miasto
"I piętro, 4 pokoje, Bydgoskie Przedmieście",770000,91,4,https://www.otodom.pl/pl/oferta/i-pietro-4-pokoje-bydgoskie-przedmiescie-ID4vj54,Toruń,no address,Bydgoskie Przedmieście
"Mieszkanie na sprzedaż, Toruń, ul. Strumykowa 1",1100000,127,4,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-torun-ul-strumykowa-1-ID4wcSN,Toruń,ul. Strumykowa 1,Stare Miasto
mieszkanie z ogrodem,559000,62.53,3,https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodem-ID4wU5A,Toruń,szosa Chełmińska ,Chełmińskie Przedmieście
Kamienica dochodowa - inwestycja w centrum Torunia,3300000,316,unknown number of rooms,https://www.otodom.pl/pl/oferta/kamienica-dochodowa-inwestycja-w-centrumtorunia-ID4vHT8,Toruń,ul. Zygmunta Krasińskiego ,Bydgoskie Przedmieście
"Przestronne 71,23 m2, dwustronne z balkonem",589000,71.23,3,https://www.otodom.pl/pl/oferta/przestronne-71-23-m2-dwustronne-z-balkonem-ID4wAwY,Toruń,no address,Mokre
"3 pokoje, Nowe Torpo, wysoki standard",890000,61.37,3,https://www.otodom.pl/pl/oferta/3-pokoje-nowe-torpo-wysoki-standard-ID4vMvC,Toruń,no address,Chełmińskie Przedmieście
"Mieszkanie 3-pokojowe, 48 metrów",389000,48,3,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-48-metrow-ID4vMwc,Toruń,ul. Ignacego Łyskowskiego ,Rubinkowo
"1 piętro*4 pokoje*do remontu*Chełmińskie*60,5m2",460000,60.48,4,https://www.otodom.pl/pl/oferta/1-pietro4-pokojedo-remontuchelminskie60-5m2-ID4vMsp,Toruń,ul. Popiela ,Chełmińskie Przedmieście
"3 Pokojowe, Na Rudaku, Taras, 2xM.post, Bezczynszo",879000,79,3,https://www.otodom.pl/pl/oferta/3-pokojowe-na-rudaku-taras-2xm-post-bezczynszo-ID4v4iq,Toruń,no address,Rudak
"DO Negocjacji , 3 pokoje, 63m2, Na Skarpie.",495000,62.48,3,https://www.otodom.pl/pl/oferta/do-negocjacji-3-pokoje-63m2-na-skarpie-ID4vgEU,Toruń,no address,Na Skarpie
Mieszkanie inwestycyjne stan deweloperski wyższy,349000,33.64,2,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-stan-deweloperski-wyzszy-ID4vMg3,Toruń,no address,Chełmińskie Przedmieście
"Rozkładowe na parterze, cegła, przestronny balkon",519000,57,3,https://www.otodom.pl/pl/oferta/rozkladowe-na-parterze-cegla-przestronny-balkon-ID4vMg5,Toruń,no address,Podgórz
Nowa Cena! Przestrzenne i komfortowe mieszkanie!!!,459000,79.17,3,https://www.otodom.pl/pl/oferta/nowa-cena-przestrzenne-i-komfortowe-mieszkanie-ID4vM8H,Toruń,no address,Mokre
"2-pokojowe, Mokre",339000,42,2,https://www.otodom.pl/pl/oferta/2-pokojowe-mokre-ID4vM3s,Toruń,no address,Chełmińskie Przedmieście
Umowa przedwstępna podpisana,399000,42.8,2,https://www.otodom.pl/pl/oferta/umowa-przedwstepna-podpisana-ID4vLMC,Toruń,ul. kpt. Jana Drzewieckiego ,Koniuchy
"Nad Strugą, 3 pokoje, gotowe do wprowadzenia !",509000,52.95,3,https://www.otodom.pl/pl/oferta/nad-struga-3-pokoje-gotowe-do-wprowadzenia-ID4u7IU,Toruń,ul. Nad Strugą ,Grębocin nad Strugą
Kawalerka-Przestronna loggia- Świetna lokalizacja!,285000,29.9,1,https://www.otodom.pl/pl/oferta/kawalerka-przestronna-loggia-swietna-lokalizacja-ID4vLMu,Toruń,no address,Jakubskie Przedmieście
Inwestycyjny Apartament na Starówce Torunia - 25m²,339000,29.51,1,https://www.otodom.pl/pl/oferta/inwestycyjny-apartament-na-starowce-torunia-25m-ID4uIxw,Toruń,no address,Stare Miasto
Mieszkanie 52m2 z pięknym widokiem,449000,52,2,https://www.otodom.pl/pl/oferta/mieszkanie-52m2-z-pieknym-widokiem-ID4vLwP,Toruń,no address,Na Skarpie
